Sentiment,News
negative,finnair belief strike cause daily net loss excess eur 2mn due canceled reservation passenger rerouting
negative,helsinki thomson financial share closed little changed cargotec huhtamaki dropping sharply disappointing secondquarter report
negative,airline estimated cancellation flight due closure european airspace process recommencing traffic caused company loss eur20m including cost stranded passenger accommodation
negative,ruukki group calculates lost eur 4mn failed project
negative,samsung currently occupies third place lost ground quarter dropping 18 111 share overall
negative,baltimore police fire pension 15 billion lost 35 million madoff ponzi scheme
negative,small firm suffering moment likely money trouble added
negative,dealer said share largely hit investor disappointment refining margin 948 usd per barrel quarter performance shipping unit saw ebit drop 5 mln eur 20 mln eur year amid fall volume tanker rate
negative,making matter difficult company said grappling higher oil gas price pushed cost energy raw material transportation
neutral,one headboxes equipped modern consistency control system ensure cross machine profile plasterboard
negative,result also burdened increased fixed cost associated operation china restructuring cost japan
positive,part transaction mreal sappi also signed longterm agreement supply pulp bctmp smaller service supply
negative,earlier today geberit finnish rival uponor oyj cut fullyear sale growth forecast 6 pct 10 pct blaming tough condition germany u well currency factor
negative,operating loss totalled eur 09 mn profit eur 27 mn
negative,group operating loss eur 08 mn profit eur 25 mn 2004
negative,finnish national carrier said net loss april june euro26 million net profit euro13 million year earlier
negative,generated operating loss eur 963 mn profit eur 439 mn
neutral,consolidated unaudited result amanda capital ifrs reporting standard
neutral,unaudited consolidated result aspocomp group ifrs reporting standard
neutral,elcoteq se europe largest contract electronics maker set unit bangalore association avista advisory mumbai
neutral,however two previously ordered set start producing electricity end october 2010 said
negative,net sale period expected fall well last year result nonrecurring item expected red
negative,finland bank àland report operating profit fell eur 61 mn second quarter 2008 eur 75 mn second quarter 2007
negative,budapest august 10 mti finnish electronics maker elcoteq lay 700 worker plant pecs hungary end september falling order communication director elcoteq local unit zoltan krippl told mti monday
negative,earnings per share eps 2005 decreased eur0 66 eur1 15 2004
negative,finnair tallinnbased subsidiary aero carried 23335 passenger decline 608 route helsinki baltic capital within southern finland
negative,adpnews aug 3 2009 finnish medium group ilkkayhtyma oyj hel ilk2s said today net profit fell 45 year eur 59 million usd 84 first half 2009
negative,operating profit 2009 lower outlook published earlier
negative,operating profit continuing operation fell eur 483 mn eur 724 mn first half 2007
negative,revenue quarter totaled 274 billion 2 percent 281 billion fourth quarter 2008
negative,sampo bank market share lending 136 144 first quarter 2008
negative,sanoma news advertising sale decreased 22 year
negative,finnish bank àland report operating profit fell eur 49 mn third quarter 2007 eur 56 mn third quarter 2006
negative,finnish bank àland report operating profit eur 22 mn first quarter 2010 eur 63 mn corresponding period 2009
negative,finnish electronics contract manufacturer scanfil report net sale eur 2412 mn 2006 eur 3216 mn 2005
negative,finnish electronics contract manufacturer scanfil report net sale eur 589 mn second quarter 2007 eur 624 mn year earlier
negative,finnish exel composite technology company design manufacture market composite profile tube various industrial application report net sale decreased 06 second quarter 2010 eur 192 mn eur 193 mn corresponding period 2009
negative,finnish geosentric net sale decreased eur 939000 januarymarch 2009
negative,finnish kemira net sale eur decreased eur 12596 mn januaryjune 2009 eur 14251 mn januaryjune 2008
negative,finnish plumbing heating system supplier uponor net sale continuing operation decreased 94 2008 eur 9492 mn eur 10474 mn 2007
negative,finnish plumbing heating system supplier uponor net sale continuing business operation decreased eur 2491 mn julyseptember 2008 compared eur 2621 mn third quarter 2007
