Sentiment,News
neutral,annual value contract estimated usd 2mn next three year
neutral,area also include central building honkarakenne started negotiation delivery
neutral,bank also expects additional cost related dash 8 q400 jet group shelved october 2007
neutral,bank leasing arm nordea liising ended year profit 44 million euro
neutral,board established remuneration committee following member sari baldauf chairman tapio hintikka heikki westerlund addition board decided appoint nomination committee later stage
neutral,bond maturity five year part bank domestic bond program
neutral,bridge part highway 14 development project
neutral,building house product development test laboratory
neutral,business area net sale slightly 2m 2006
neutral,business development initiative north america headed lynn shanahan
neutral,business organised february 1 2011 way production design service combined one entity etteplan operation
neutral,business transfer take effect 1 january 2007 connection 47 employee transfer elisa daxtum continuing employee
neutral,center built kapuli district mantsala beside hankomantsalaporvoo road near new direct rail link lahti jarvenpaa
neutral,change readership significant
neutral,closing transaction took place today
neutral,closing transaction scheduled take place january 10 2008
neutral,combined capital fund expected eur 100mn150mn
neutral,combined company proforma net sale 140 mln euro 1889 mln operating profit 13 mln euro 175 mln 2006
neutral,commission found evidence several meeting discus cartel including one brussels restaurant november 1997 company discussed price increase
neutral,committee proposes following remuneration monthly remuneration eur 5000 chairman eur 3500 deputy chairman eur 2500 board member
neutral,company divest upm fray bentos pulp mill forestal oriental company specialising eucalyptus cultivation
neutral,company eur2 8 bn asset count among five largest shareholder finnish insurer ilmarinen 434 varma 070 well finnish state pension fund ver 061
neutral,company also equipped sculptural complex rabochy kolkhoznitsa worker collective farmer moscow snow melting system
neutral,company also said deployment danish 4g network continues expects cover 75 danish population 2011
negative,company decided end 2008 temporarily shut ammonia plant billingham extend maintenance period ince facility
neutral,company distribute dividend 2005
neutral,company expects net sale whole 2009 previous year level
neutral,company expects net sale whole 2007 eur 950mn1 000 mn
neutral,company net sale eur 108 million 2008 today approximately 120 employee finland estonia poland
neutral,company net sale eur 198 mn pretax profit eur 18 mn 2005
neutral,company 120 employee annual sale approximately eur16m
neutral,company annual turnover eur32 8
neutral,company involved sale financial product including insurance mortgage car personal loan financial brokerage equipment finance leasing
neutral,company operates four principal division consumer packaging office paper speciality paper well market pulp energy
neutral,company plan increase unit specialist staff several dozen depending market situation 2010
neutral,company reported net sale 302 mln euro 4416 mln operating margin 16 pct 2006
neutral,company set service include digital printing printing preparation offsetprinting aftertreatment service send service
neutral,company transportation business conducted florida rock tank line southeastern transportation company concentrating hauling motor carrier liquid dry bulk commodity
neutral,company said 80 share holding company sold meadville holding limited hong kong listed parent company meadville group
